Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	tree_length
0	-2593.683	-2807.342	213.6593	0.16106	0.393981	0.60602	0.838939	1.338977	0.00315895	0.0209946	0.0104908	0.00739491	0.005603	0.00493115	0.0164845	0.024325	0.00983682	0.00176551	0.00235831	0.000521921	0.00323603	0.00613707	0.00835476	0.0150469	0.00301327	0.00332461	0.00184669	0.00287893	0.00265157	0.000161362	0.00104123	0.00212513	0.000370217	0.000278027	0.0029567	0.000255262	0.00139927	0.00103614	0.00583129	0.00418916	0.00670617	0.000123448	0.000125996	0.00251822	0.00373154	0.000434549	3.63484e-05	0.000916709	0.00251704	0.00407264	0.00474731	0.0010949	0.00457163	0.00450152	0.000818989	0.00572771	0.000581482	0.000420107	0.0019465	0.00555066	0.00400159	0.00666246	0.00351584	0.00101243	0.00428344	0.0046109	0.000380236	0.00243805	0.00433395	0.00286294	0.00277226	0.00261633	0.0279535	0.0218073	0.0153134	0.00191552	0.00292046	0.00827107	0.00703424	0.0010858	0.0134093	0.0018609	0.00437505	0.00157039	0.00830111	0.0117638	0.000826558	0.000771923	0.00502631	0.00427518	0.00134701	0.00135899	0.000191864	5.71991e-05	0.00333896	0.00156786	0.0708103	0.00023454	0.00222785	0.00145862	0.0254364	0.00435241	0.00251139	0.000334367	0.00145262	0.00190436	0.00287576	0.0108153	0.00417451	0.00746468	0.0304681	0.0294457	0.00391092	0.013525	0.00921572	0.00208372	0.00686857	0.00911434	0.00511163	0.00175573	0.000310884	0.00943157	0.000331011	0.0985991	0.571281	0.0829372	0.247183	0.0426322	0.214644	0.618741	1.61619	4.65887	23.4565	2.281388	0.0047247	0.0314007	0.0156906	0.0110602	0.00838017	0.00737531	0.0246551	0.0363819	0.0147125	0.0026406	0.00352721	0.000780614	0.00483998	0.00917895	0.0124959	0.022505	0.00450681	0.00497247	0.00276201	0.00430589	0.00396584	0.000241341	0.00155732	0.00317847	0.000553718	0.000415833	0.00442221	0.000381785	0.00209282	0.00154971	0.0087216	0.00626554	0.0100301	0.000184636	0.000188446	0.0037664	0.0055811	0.000649936	5.43647e-05	0.00137108	0.00376462	0.00609127	0.00710035	0.00163759	0.00683758	0.00673272	0.00122493	0.00856669	0.000869697	0.000628335	0.00291129	0.00830188	0.005985	0.00996475	0.00525849	0.00151425	0.00640655	0.00689632	0.000568702	0.00364648	0.0064821	0.00428198	0.00414635	0.00391313	0.0418088	0.0326162	0.0229036	0.00286497	0.00436801	0.0123707	0.0105208	0.00162398	0.0200557	0.00278326	0.00654358	0.00234876	0.0124156	0.0175946	0.00123625	0.00115453	0.00751764	0.00639421	0.00201466	0.00203259	0.000286962	8.55502e-05	0.00499393	0.00234498	0.105908	0.000350792	0.0033321	0.0021816	0.0380441	0.0065097	0.00375618	0.000500098	0.00217263	0.00284827	0.00430115	0.016176	0.00624364	0.0111646	0.0455698	0.0440407	0.00584939	0.0202288	0.0137835	0.00311653	0.010273	0.0136319	0.00764524	0.00262597	0.000464976	0.0141064	0.000495078	0.6686029
36	-2605.749	-2818.174	212.4253	0.261833	0.433605	0.566396	0.738166	3.172573	0.00369922	0.0167704	0.00760165	0.00183109	0.00708476	0.0115581	0.0236328	0.0242922	0.00546277	0.00145292	0.00607221	0.000481938	0.00830519	0.000973971	0.00477959	0.011368	0.00335443	0.002373	0.00241608	0.00385851	0.00354785	0.000308709	0.00041119	0.000992715	0.000159655	0.00182608	0.00136417	0.00063181	0.00243417	0.0032088	0.0012255	0.00403211	0.00479795	0.000185921	0.0017758	0.00129334	0.000629545	0.000438341	0.000874739	0.00179295	0.00123607	0.00323386	0.00294312	0.00334131	0.0040881	0.0125299	0.00215596	0.00948625	9.11078e-05	0.00197561	0.00199215	0.010361	0.00385346	0.00803832	0.00538088	0.000984651	0.00370451	0.00200771	0.000876001	0.0010174	0.00529923	0.00118504	0.00390937	0.00105118	0.0290745	0.017742	0.00750411	0.00264414	0.00184983	0.00372903	0.0107146	0.00298751	0.0215174	0.00142076	0.0051078	0.00180574	0.00918412	0.00877645	0.00140661	0.000969784	0.00424464	0.00140291	0.0014136	0.00399446	9.0247e-05	0.00169174	0.00132926	0.00219214	0.0554525	0.000411847	0.00100248	0.00972922	0.0229874	0.0100999	0.00448842	0.00183761	0.00131012	0.00336769	0.00108705	0.011194	0.00187773	0.0132873	0.0304269	0.0332864	0.0130565	0.0106269	0.0113825	0.0102629	0.00526746	0.00475227	0.00510472	0.00027058	3.7745e-05	0.0075241	0.00118294	0.570596	0.0712028	0.317823	0.0403783	0.0482002	0.227887	0.630406	1.58628	4.38814	20.7468	2.192629	0.00540702	0.0245127	0.0111111	0.00267645	0.0103556	0.0168941	0.0345433	0.035507	0.00798474	0.00212368	0.00887555	0.000704432	0.0121394	0.00142362	0.00698617	0.0166162	0.00490305	0.00346853	0.0035315	0.00563985	0.00518577	0.00045123	0.000601023	0.00145102	0.000233362	0.00266912	0.00199396	0.000923495	0.00355795	0.00469019	0.00179127	0.0058936	0.00701301	0.000271754	0.00259563	0.00189043	0.000920185	0.000640708	0.00127858	0.00262069	0.00180672	0.00472682	0.00430186	0.00488388	0.00597544	0.0183146	0.00315129	0.0138657	0.000133169	0.00288768	0.00291186	0.0151443	0.00563247	0.0117493	0.00786505	0.00143923	0.00541476	0.0029346	0.00128042	0.0014871	0.00774571	0.00173213	0.00571419	0.00153647	0.0424972	0.0259328	0.0109685	0.00386485	0.00270383	0.00545059	0.0156611	0.00436674	0.0314512	0.00207668	0.0074659	0.00263938	0.0134241	0.0128282	0.00205599	0.0014175	0.00620425	0.00205058	0.00206621	0.00583857	0.000131911	0.00247276	0.00194294	0.00320417	0.081053	0.000601983	0.00146529	0.0142209	0.0335999	0.0147627	0.00656057	0.00268597	0.00191496	0.00492244	0.0015889	0.0163619	0.00274462	0.0194215	0.044474	0.0486536	0.0190842	0.015533	0.0166374	0.0150009	0.00769927	0.00694623	0.0074614	0.000395498	5.51705e-05	0.0109977	0.00172906	0.6841508
72	-2603.112	-2816.531	213.4187	0.183552	0.40417	0.59583	0.816448	1.606482	0.00766363	0.0131402	0.00492394	0.00727925	0.00382474	0.00946322	0.0245937	0.0126379	0.0116159	0.00428615	0.0106623	0.00124346	0.00391307	0.00208155	0.00442465	0.0157802	4.24285e-05	0.000350638	0.00116765	0.00180208	0.00143341	0.000107374	0.000268768	0.00150843	0.000613149	0.0010807	0.00183154	0.0018163	0.00596779	0.000151347	0.00453668	0.00382292	0.00872852	0.00163125	0.000273074	0.00107513	0.00184262	0.000364485	0.00304191	0.00429072	0.00244001	0.00382429	0.00536654	0.00201878	0.000359905	0.013194	0.00141448	0.00866915	0.000616381	0.00167218	0.000967467	0.00477209	0.00438659	0.00630609	0.00147171	0.00121839	0.00296749	0.00778427	0.00104402	0.00153927	0.00705029	0.00911668	0.00432622	0.00526762	0.0426414	0.0204861	0.00540568	0.000986012	0.00439653	0.0018306	0.00463384	0.00230281	0.0215672	0.000691874	0.00538111	0.0006501	0.00755723	0.00554303	0.00132547	0.000953844	0.00268388	0.00497091	0.00146332	0.00253205	0.000427001	0.00083829	1.40716e-05	0.00601133	0.0813119	0.0019294	0.00306396	0.00967246	0.0114172	0.00201458	0.00858855	0.000611878	0.000740708	0.00200983	0.00081094	0.00972574	0.00248449	0.00975592	0.0411883	0.0251526	0.019382	0.0110973	0.0132271	0.00251471	0.00685104	0.015421	0.0074859	0.000214938	6.09801e-05	0.00189646	0.00207187	0.243268	0.221269	0.192411	0.343053	0.0438408	0.217591	0.621378	1.60933	4.59578	22.8098	2.261174	0.0106577	0.0182738	0.00684763	0.0101231	0.00531899	0.0131603	0.0342019	0.0175753	0.016154	0.00596066	0.0148279	0.00172925	0.00544183	0.00289477	0.00615328	0.0219452	5.90045e-05	0.000487625	0.00162383	0.00250612	0.00199341	0.000149323	0.00037377	0.00209775	0.000852694	0.00150291	0.00254709	0.00252589	0.0082993	0.000210476	0.00630908	0.00531646	0.0121386	0.00226855	0.000379759	0.00149516	0.0025625	0.000506883	0.00423032	0.00596702	0.00339328	0.00531836	0.00746314	0.00280749	0.000500513	0.0183487	0.0019671	0.012056	0.000857189	0.00232547	0.00134544	0.00663646	0.00610035	0.00876976	0.00204668	0.00169439	0.00412683	0.0108254	0.0014519	0.00214063	0.0098047	0.0126784	0.00601639	0.00732558	0.0593006	0.0284896	0.00751758	0.00137123	0.00611418	0.00254578	0.0064442	0.00320247	0.0299931	0.000962176	0.00748341	0.000904081	0.0105097	0.00770859	0.00184331	0.00132649	0.00373242	0.00691295	0.00203502	0.00352128	0.000593821	0.00116579	1.95691e-05	0.00835984	0.113079	0.00268318	0.00426099	0.0134513	0.0158778	0.00280164	0.0119439	0.000850927	0.00103009	0.00279504	0.00112776	0.0135254	0.00345513	0.0135674	0.0572798	0.0349793	0.0269542	0.0154327	0.0183947	0.00349716	0.00952762	0.0214457	0.0104105	0.000298911	8.48039e-05	0.00263737	0.00288132	0.7190722
108	-2603.139	-2817.429	214.2901	0.0330231	0.289597	0.710404	0.966977	0.4045506	0.0166909	0.032181	0.00580897	0.0125189	0.0199909	0.0116655	0.0402283	0.0407228	0.0245068	0.00213952	0.0127139	0.00800957	0.00856048	0.00202441	0.014325	0.00559452	6.55129e-05	0.00254975	0.0020482	0.00819503	0.00449493	0.00030613	0.00682261	0.000849771	0.000359082	0.000400216	0.00622865	0.000933774	0.00523441	0.000841872	0.00433894	0.00638459	0.0177703	0.00207347	0.000586205	0.00446327	0.00971923	0.00101524	0.00268962	0.00356184	0.00199271	0.0214657	0.00450964	0.00109844	0.00442753	0.0197415	0.00440049	0.0295507	0.00262084	0.00323375	0.00630196	0.0103202	0.0101014	0.0215327	0.00385909	0.000381658	0.016463	0.016052	0.00745914	0.00935665	0.0120011	0.00539012	0.000758959	0.00827942	0.0899636	0.0298724	0.00856698	0.00327307	0.00372151	0.00150354	0.0334174	0.00401133	0.0252059	0.00341654	0.00874044	0.00585848	0.00240675	0.0274685	0.0102384	0.000483059	0.00689606	0.0115045	0.00352131	0.00340322	0.00403663	0.000998587	0.000983002	0.0025614	0.147347	0.00576954	0.0069043	0.0296818	0.054609	0.00889374	0.00699045	0.00269036	0.000432777	0.0020014	0.0130823	0.0335059	0.0149517	0.0234837	0.0286546	0.0520337	0.0397411	0.0414481	0.0396553	0.00199918	0.0116661	0.0211049	0.0116084	9.87451e-05	0.000899631	0.00368653	0.00650309	0.0705711	0.610704	0.220903	0.0978219	0.0872493	0.304374	0.689974	1.44933	3.28544	11.4614	1.763554	0.0113358	0.021856	0.00394521	0.00850235	0.013577	0.00792271	0.0273215	0.0276573	0.016644	0.00145308	0.00863474	0.00543978	0.00581393	0.0013749	0.00972898	0.00379957	4.44937e-05	0.00173169	0.00139106	0.00556573	0.00305277	0.000207911	0.00463364	0.00057713	0.000243874	0.00027181	0.00423024	0.000634181	0.003555	0.000571765	0.00294683	0.00433615	0.0120689	0.00140822	0.000398127	0.00303127	0.00660091	0.000689512	0.00182668	0.00241905	0.00135337	0.0145786	0.00306276	0.000746012	0.003007	0.0134076	0.00298863	0.0200696	0.00177997	0.00219623	0.00428004	0.00700909	0.00686044	0.0146241	0.00262094	0.000259207	0.011181	0.0109019	0.00506594	0.00635466	0.00815063	0.00366075	0.000515454	0.00562304	0.0610996	0.0202881	0.00581835	0.00222293	0.00252749	0.00102114	0.0226958	0.00272433	0.0171188	0.00232037	0.00593615	0.00397884	0.00163457	0.0186555	0.00695353	0.000328074	0.00468352	0.00781338	0.00239153	0.00231133	0.00274152	0.0006782	0.000667615	0.0017396	0.100072	0.00391844	0.00468912	0.0201587	0.0370882	0.00604026	0.00474763	0.00182718	0.000293925	0.00135927	0.00888495	0.0227559	0.0101546	0.0159491	0.0194611	0.0353392	0.0269905	0.0281499	0.0269323	0.00135776	0.00792315	0.0143336	0.00788392	6.70636e-05	0.000610993	0.00250374	0.00441663	1.472409
144	-2609.752	-2820.448	210.6956	0.223646	0.420183	0.579818	0.776353	2.246939	0.0464855	0.0377224	0.0140568	0.0421182	0.0379133	0.0367853	0.104682	0.0444097	0.0638213	0.0087076	0.0396709	0.00700703	0.0107352	0.00433552	0.0596173	0.050758	0.000460069	0.00161706	0.00961927	0.0189703	0.0336661	0.00825943	0.00342648	0.00378729	0.000317771	0.00218387	0.00382171	0.000720614	0.0075768	0.00373775	0.00904072	0.0341229	0.0336693	0.00144081	0.000453384	0.0145807	0.00488499	0.00108772	0.00794079	0.0210024	0.00806674	0.0319559	0.015867	0.0112295	0.00166432	0.0223024	0.0135289	0.0444031	0.0120612	0.00163311	0.00967035	0.0182346	0.0376385	0.019736	0.00793458	0.00909731	0.015943	0.015552	0.0121453	0.0802995	0.0344998	0.00225082	0.00605833	0.190897	0.0830032	0.00581041	0.000299199	0.0690842	0.0155226	0.00850677	0.0150426	0.0263003	1.61312e-05	0.00566334	0.0148446	0.11069	0.00367816	0.0213638	0.00854467	0.0829335	0.0651722	0.0102117	0.229281	0.00379198	0.00300162	0.0455839	0.0313692	0.00961678	0.00669395	0.00404311	0.0163382	0.0129269	0.00310012	0.000580915	0.0598129	0.00637756	0.153627	0.0253976	0.00193127	0.0190725	0.0906568	0.0106228	0.00198747	0.0110143	0.0122969	0.00252802	0.0400349	0.013471	0.030686	0.0393882	0.0301605	0.00228588	0.001268	0.0479011	0.0351869	0.404325	0.027079	0.27241	0.296186	0.154959	0.402779	0.752988	1.32804	2.48275	6.4533	1.348229	0.0154611	0.0125465	0.0046753	0.0140086	0.01261	0.0122348	0.0348173	0.0147707	0.021227	0.00289616	0.0131946	0.00233055	0.00357052	0.001442	0.0198288	0.0168822	0.00015302	0.000537836	0.00319938	0.00630952	0.0111974	0.0027471	0.00113965	0.00125966	0.000105691	0.000726358	0.00127111	0.000239677	0.00252005	0.00124318	0.00300695	0.0113493	0.0111985	0.000479213	0.000150796	0.00484957	0.00162475	0.000361776	0.00264112	0.00698542	0.00268301	0.0106286	0.00527739	0.00373496	0.000553556	0.00741781	0.00449974	0.0147685	0.00401156	0.000543173	0.00321637	0.00606485	0.0125186	0.0065642	0.00263905	0.00302577	0.00530265	0.00517262	0.00403954	0.0267077	0.0114747	0.000748624	0.00201501	0.0634924	0.0276069	0.00193255	9.9514e-05	0.0229775	0.00516285	0.00282936	0.00500317	0.00874749	5.36526e-06	0.00188363	0.00493735	0.0368156	0.00122336	0.00710563	0.00284197	0.0275838	0.0216763	0.00339644	0.0762589	0.00126122	0.000998341	0.0151612	0.0104334	0.00319855	0.00222642	0.00134474	0.00543411	0.00429952	0.0010311	0.000193213	0.0198938	0.00212118	0.0510964	0.00844726	0.000642343	0.00634354	0.0301526	0.00353316	0.000661034	0.00366338	0.00408996	0.000840824	0.0133156	0.00448047	0.0102062	0.0131006	0.0100314	0.000760286	0.000421738	0.015932	0.0117032	3.006605
180	-2595.71	-2806.556	210.8456	0.215162	0.416984	0.583016	0.784838	2.089287	0.0397357	0.0613799	0.016809	0.0300173	0.0309511	0.0134838	0.0490577	0.091186	0.0483946	0.00402695	0.0289737	0.003261	0.0236716	0.0195644	0.0498783	0.034483	0.00916461	0.00416389	0.0112584	0.0110207	0.0327755	0.00422388	0.00433791	0.00949078	0.000537455	0.0056956	0.00326361	0.000138733	0.010906	0.00159463	0.0127236	0.0273316	0.0278171	0.00735194	8.92947e-05	0.0162507	0.00581183	0.00998459	0.000510084	0.00548157	0.00293923	0.0170687	0.0327822	0.00749814	0.000454453	0.0437471	0.0108599	0.0502281	0.00170128	0.00537249	0.0106259	0.035074	0.0324419	0.029719	0.00477104	0.0142474	0.0222986	0.0127095	0.00286871	0.0432254	0.01772	0.00577206	0.0166781	0.142607	0.0328184	0.0210923	0.0157303	0.0180889	0.0023953	0.0078526	0.0439776	0.00348741	0.00039139	0.00888979	0.0136511	0.0623851	0.000546092	0.00587131	0.00807325	0.137356	0.0633444	0.00353581	0.349196	0.00283963	0.0122746	0.076241	0.0350273	0.00850408	0.00536519	0.00605592	0.0106541	0.00279232	0.00486018	0.00129063	0.0548173	0.000157922	0.206834	0.00898486	0.000989243	0.023194	0.0770436	0.0110891	0.0149786	0.0105716	0.00525965	0.0104365	0.042484	0.00312032	0.0315988	0.0446108	0.0460736	0.00568265	0.00501487	0.0217454	0.0377993	0.398482	0.10811	0.430928	0.0624793	0.145493	0.390585	0.745801	1.34084	2.56026	6.87319	1.393808	0.0134366	0.0207555	0.00568392	0.0101503	0.0104661	0.00455954	0.0165888	0.0308344	0.0163646	0.00136171	0.00979739	0.0011027	0.00800453	0.00661568	0.0168663	0.0116604	0.003099	0.00140801	0.003807	0.00372662	0.011083	0.0014283	0.00146686	0.00320929	0.00018174	0.00192596	0.00110358	4.69123e-05	0.00368784	0.000539221	0.00430245	0.00924214	0.00940631	0.00248605	3.01949e-05	0.00549514	0.00196526	0.00337627	0.000172484	0.00185358	0.000993894	0.00577175	0.0110852	0.00253548	0.000153672	0.014793	0.00367225	0.0169846	0.000575286	0.0018167	0.00359312	0.0118602	0.0109702	0.0100494	0.00161332	0.00481772	0.00754023	0.0042977	0.000970049	0.0146166	0.00599198	0.00195181	0.00563966	0.0482222	0.0110975	0.00713234	0.00531916	0.00611674	0.000809968	0.00265534	0.014871	0.00117926	0.000132348	0.00300607	0.00461609	0.0210954	0.00018466	0.00198537	0.00272996	0.0464467	0.0214198	0.00119563	0.11808	0.000960216	0.00415065	0.0257808	0.0118444	0.00287564	0.00181423	0.0020478	0.00360265	0.00094422	0.00164346	0.000436423	0.0185364	5.34009e-05	0.0699406	0.00303821	0.000334511	0.00784302	0.0260522	0.00374975	0.00506498	0.00357477	0.00177854	0.00352908	0.0143659	0.00105513	0.0106851	0.0150851	0.0155797	0.00192158	0.00169577	0.00735317	0.0127818	2.957282
216	-2598.061	-2811.778	213.717	0.164135	0.395437	0.604563	0.835865	1.372581	0.00796572	0.0297745	0.00946631	0.0045639	0.0137327	0.00704429	0.0257126	0.022034	0.0174227	0.00441342	0.0133849	9.60673e-06	0.000685829	0.000875811	0.0146817	0.012986	0.000227923	0.00100979	0.00432798	0.000760778	0.00195849	0.00166683	0.00186096	0.00071088	0.0012751	0.000894174	0.00115757	0.00244247	0.00473121	0.00126631	0.00325931	0.00878165	0.00768949	0.00106779	0.000449367	0.00228704	0.00094991	0.000280547	0.00112109	0.00197302	0.00171896	0.00356581	0.00543353	0.00252492	3.23449e-05	0.0105318	0.00508572	0.00949494	0.000166079	0.003806	0.0020841	0.00783005	0.00528457	0.00731396	0.00130559	0.000183647	0.00200472	0.0099061	0.00111834	0.00573641	0.00319693	0.0126001	0.00328687	0.00371536	0.0349307	0.0227205	0.0114337	0.00292769	0.0030863	0.00219522	0.0104252	0.00671033	0.0254538	0.00090717	0.00542319	6.8849e-05	0.00971062	0.000934472	0.00196814	0.00954048	0.000721462	0.00629511	0.000789118	0.00280572	0.00100996	0.00230633	0.0083635	0.00127514	0.113151	0.00775305	0.0229451	0.00553055	0.0245489	0.00534583	0.00203888	0.00369985	0.000645263	0.00313252	0.00506185	0.0109497	0.0029255	0.0039914	0.0292111	0.0311637	0.0119766	0.0113001	0.0121328	0.0049521	0.000201615	0.0285662	0.0127577	0.000428981	0.00207095	0.00563759	0.000696246	0.339546	0.319474	0.190859	0.15012	0.0590637	0.251634	0.650206	1.53797	3.97402	16.9309	2.045662	0.00905558	0.0338482	0.0107615	0.00518833	0.0156116	0.00800808	0.0292306	0.0250487	0.0198064	0.00501725	0.0152162	1.09211e-05	0.000779664	0.000995638	0.0166904	0.0147628	0.000259107	0.00114794	0.00492013	0.000864866	0.00222644	0.00189489	0.00211557	0.000808142	0.00144956	0.00101651	0.00131595	0.00277664	0.00537853	0.00143957	0.00370524	0.00998314	0.00874155	0.00121388	0.000510849	0.00259995	0.00107988	0.000318931	0.00127447	0.00224296	0.00195414	0.00405368	0.00617694	0.00287037	3.67703e-05	0.0119727	0.00578154	0.010794	0.000188801	0.00432673	0.00236925	0.00890135	0.00600759	0.00831465	0.00148422	0.000208774	0.002279	0.0112614	0.00127135	0.00652126	0.00363433	0.014324	0.00373657	0.00422369	0.0397099	0.025829	0.012998	0.00332825	0.00350856	0.00249557	0.0118515	0.00762843	0.0289363	0.00103129	0.00616519	7.82688e-05	0.0110392	0.00106233	0.00223742	0.0108458	0.000820171	0.0071564	0.000897084	0.00318959	0.00114814	0.00262187	0.00950778	0.00144961	0.128632	0.00881381	0.0260844	0.00628723	0.0279077	0.00607723	0.00231783	0.00420605	0.000733547	0.00356111	0.0057544	0.0124479	0.00332576	0.00453749	0.0332078	0.0354275	0.0136152	0.0128461	0.0137928	0.00562964	0.000229199	0.0324746	0.0145032	0.000487673	0.00235429	0.00640892	0.000791505	0.8796479
