Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-2610.222	-2823.568	213.3459	1.731278	0.304656	0.0460028	0.328931	0.32041	2.063506	0.9335195
6	-2605.249	-2818.78	213.5304	1.481547	0.353208	0.311067	0.239243	0.0964812	2.046471	0.9770453
12	-2601.783	-2815.86	214.077	1.035794	0.192583	0.607642	0.125909	0.0738657	2.007677	0.874317
18	-2594.594	-2808.457	213.8624	1.234411	0.233831	0.327817	0.192418	0.245933	2.069718	0.8276262
24	-2615.783	-2829.702	213.9189	1.133721	0.224899	0.173064	0.417569	0.184468	2.066809	0.8782898
30	-2613.226	-2826.96	213.734	0.2845311	0.111046	0.392637	0.489086	0.00723121	1.556972	2.059709
36	-2612.038	-2825.761	213.7228	0.5083302	0.105624	0.60519	0.285582	0.00360321	1.563677	1.946904
42	-2599.946	-2811.944	211.998	1.870056	0.359853	0.234224	0.0876082	0.318315	1.509747	2.274737
48	-2597.963	-2809.514	211.5503	1.659023	0.258229	0.103691	0.468226	0.169854	1.410788	2.722281
54	-2604.451	-2814.443	209.9928	1.745071	0.294849	0.27481	0.317648	0.112693	1.273701	3.686126
60	-2597.568	-2809.533	211.9649	0.6385249	0.235271	0.339656	0.335152	0.0899217	1.398237	3.068467
66	-2602.477	-2813.524	211.0469	1.291346	0.118849	0.382407	0.391124	0.10762	1.228034	3.325234
72	-2600.83	-2812.204	211.3739	1.291346	0.105682	0.335503	0.343151	0.215664	1.441399	3.004308
78	-2604.316	-2816.849	212.5328	1.347891	0.322109	0.194797	0.381083	0.102011	1.620375	2.14002
84	-2621.465	-2833.052	211.5869	1.864695	0.244152	0.231674	0.401413	0.122761	1.584584	2.490164
90	-2611.953	-2822.079	210.1261	3.080237	0.525065	0.191007	0.263301	0.0206271	1.39555	2.998007
96	-2609.301	-2817.057	207.7562	8.826087	0.11246	0.356946	0.492047	0.0385472	1.453742	2.997706
102	-2609.11	-2817.645	208.5345	10.41054	0.216659	0.404007	0.162855	0.21648	1.479929	2.229709
108	-2597.47	-2808.54	211.0699	3.369886	0.548459	0.165014	0.161284	0.125243	1.634155	2.15984
114	-2603.647	-2813.286	209.6394	5.515488	0.310426	0.154988	0.449264	0.0853227	1.518379	2.498662
120	-2618.052	-2827.293	209.2417	5.515488	0.479087	0.186025	0.135675	0.199213	1.551383	2.72426
126	-2600.582	-2811.414	210.8314	2.033035	0.328744	0.226601	0.124438	0.320217	1.369255	3.00558
132	-2598.751	-2809.871	211.12	1.64472	0.254174	0.426089	0.0224552	0.297281	1.385296	3.00558
138	-2603.939	-2814.766	210.827	2.11836	0.311297	0.175908	0.148703	0.364092	1.437936	2.929129
